OrderID,OrderDate,OrderTime,City,CustomerSegment,CuisineType,RestaurantID,RestaurantRating,OrderValue,DeliveryFee,DeliveryTime,DeliveryDistance,CustomerRating,DeliveryPartnerRating,CashPayment,CardPayment,WalletPayment,UPIPayment,DiscountAmount,PromoDiscount,TipAmount,TimePeriod,WeatherCondition,DayOfWeek
5761,2024-09-19,15:28,East Zone,Regular Customer,Italian,159,3.5,24.29,6.64,63,8.2,2.5,3.6,0,0,24.29,0,0.28,1.3,0,Afternoon,Stormy,Thursday
5762,2024-09-29,21:01,East Zone,VIP Customer,Italian,228,3.4,67.88,9.74,,12.9,3.5,3.5,0,67.88,0,0,4.37,0,0,Night,Cloudy,Sunday
5763,2024-09-08,23:01,North Zone,New Customer,Mexican,144,4.5,19.22,7.21,37,13.64,3.8,5,0,0,19.22,0,1.99,0.15,0,Night,Cloudy,Sunday
5764,2024-09-05,11:54,North Zone,New Customer,Chinese,170,3.9,28.65,5,32,5.39,3.6,4.5,0,28.65,0,0,1.2,0,0,Morning,Clear,Thursday
5765,2024-09-26,10:22,South Zone,Regular Customer,Fast Food,240,3.3,46.88,9.89,39,9.49,3.8,4.3,0,0,46.88,0,4.85,0,0,Morning,Clear,Thursday
5766,2024-09-30,19:01,East Zone,Regular Customer,Japanese,127,5,20.86,8.19,45,9.51,3.6,4.8,0,0,0,20.86,2.92,1.16,0,Evening,Rainy,Monday
5767,2024-09-15,20:20,East Zone,New Customer,Italian,110,3.7,8.1,6.46,43,5.65,3.6,3.5,0,0,0,8.1,0.38,0,,Evening,Rainy,Sunday
5768,2024-09-05,11:38,North Zone,VIP Customer,Indian,222,3.6,31.59,9.25,48,12.26,3.7,3.9,0,0,0,31.59,4.07,0,0,Morning,Cloudy,Thursday
5769,2024-09-10,12:44,East Zone,Regular Customer,Indian,172,3.8,49.35,7.77,79,14.64,2.5,3.9,0,0,49.35,0,1.37,0,0,Afternoon,Stormy,Tuesday
5770,2024-09-05,11:23,North Zone,New Customer,Mexican,186,3.6,12.93,5.9,17,3.58,4.8,4.6,0,0,12.93,0,1.77,0,,Morning,Clear,Thursday
5771,2024-09-28,17:58,East Zone,New Customer,Japanese,111,4.9,10.51,5.72,25,5.33,4.1,3.7,0,0,10.51,0,0.75,0,0,Evening,Stormy,Saturday
5772,2024-09-18,11:16,South Zone,VIP Customer,Fast Food,121,3.9,35.18,8.95,44,13.81,3.6,3.7,0,0,35.18,0,3.89,2.4,0,Morning,Rainy,Wednesday
5773,2024-09-08,21:00,East Zone,VIP Customer,Fast Food,227,3.7,48.63,7.86,43,9.39,3.1,4.4,0,48.63,0,0,6.64,0,0,Night,Clear,Sunday
5774,2024-09-08,11:45,West Zone,Regular Customer,American,101,4.2,35.68,8.92,72,11.33,4,3.9,35.68,0,0,0,3.81,0,0,Morning,Stormy,Sunday
5775,2024-09-02,10:43,West Zone,New Customer,Fast Food,171,3.7,25.6,9.4,28,10.9,3.9,3.7,25.6,0,0,0,2.49,0,0,Morning,Clear,Monday
5776,2024-09-12,18:26,West Zone,VIP Customer,Mexican,214,3.5,36.37,6.11,42,5.62,3.2,3.9,0,36.37,0,0,0.27,0,0,Evening,Rainy,Thursday
5777,2024-09-15,13:03,North Zone,VIP Customer,American,235,4.5,47.74,6.99,55,13.28,3.2,4.6,0,0,47.74,0,0.47,0,3.82,Afternoon,Rainy,Sunday
5778,2024-09-08,22:12,East Zone,Regular Customer,Japanese,170,3.8,22.72,6.56,65,13.62,4,4.3,0,22.72,0,0,2.19,0,0,Night,Stormy,Sunday
5779,2024-09-12,16:44,North Zone,Regular Customer,Mexican,204,4.5,34.85,7.34,42,13.33,3.5,4.3,34.85,0,0,0,3.21,1.85,0,Afternoon,Clear,Thursday
5780,2024-09-06,23:33,North Zone,New Customer,Italian,184,3.5,8.04,3.83,19,3.3,,4.4,0,0,0,8.04,0.76,0.77,1.75,Night,Cloudy,Friday
5781,2024-09-13,23:39,South Zone,New Customer,Thai,112,3,20.73,4.5,22,4,NA,4.3,0,0,20.73,0,0.43,0,0,Night,Cloudy,Friday
5782,2024-09-15,21:34,North Zone,New Customer,American,135,3.2,13.9,2.01,20,1.9,4.3,4.4,0,13.9,0,0,0.94,0,,Night,Rainy,Sunday
5783,2024-09-08,11:05,East Zone,VIP Customer,Fast Food,112,4.6,54.76,8.94,32,10.03,3.7,4.1,0,0,0,54.76,2.72,0,0,Morning,Cloudy,Sunday
5784,2024-09-19,15:59,East Zone,New Customer,Japanese,190,3,23.02,2.98,32,2.88,3.8,3.8,0,0,23.02,0,0.54,1.69,0,Afternoon,Stormy,Thursday
5785,2024-09-07,14:12,South Zone,Regular Customer,American,116,4.3,36.65,2.95,14,0.96,4.9,3.9,0,0,0,36.65,3.78,0,0,Afternoon,Rainy,Saturday
5786,2024-09-29,13:30,West Zone,New Customer,Indian,196,3.1,26.48,6.88,69,13.45,3.1,4.2,26.48,0,0,0,2.78,0,0,Afternoon,Rainy,Sunday
5787,2024-09-23,18:56,West Zone,New Customer,Fast Food,215,4.9,24.5,7.48,47,12.02,3.7,4.8,0,0,0,24.5,0.72,0,0,Evening,Rainy,Monday
5788,2024-09-25,22:59,North Zone,VIP Customer,Chinese,133,4.8,65.54,9.5,44,8.24,3.4,4.6,65.54,0,0,0,1.33,0,5.23,Night,Rainy,Wednesday
5789,2024-09-08,12:15,North Zone,VIP Customer,Chinese,162,3.1,53.88,2.02,12,1.86,4.5,4.8,53.88,0,0,0,1.13,3.77,2.54,Afternoon,Cloudy,Sunday
5790,2024-09-05,22:04,West Zone,VIP Customer,Chinese,183,4.6,62.47,7.68,44,14.89,3.7,4.5,0,0,0,62.47,8.09,0.52,2.99,Night,Rainy,Thursday
5791,2024-09-24,10:05,South Zone,Regular Customer,Chinese,213,3.6,42.56,8.62,220,11.35,3.5,4.7,0,0,42.56,0,3.22,0,0,Morning,Clear,Tuesday
5792,2024-09-10,16:10,North Zone,VIP Customer,Indian,248,4,52.01,6.77,41,13.7,3.7,4,0,0,0,52.01,3.66,0,0,Afternoon,Cloudy,Tuesday
5793,2024-09-15,8:02,North Zone,New Customer,Mexican,163,3.8,25.19,2.95,11,1.79,4.6,3.9,0,0,0,25.19,0.56,0,0,Morning,Cloudy,Sunday
5794,2024-09-11,19:42,North Zone,Regular Customer,Mexican,144,3.8,34.34,2.44,11,1.07,4.9,4.3,0,0,0,34.34,3.18,0.06,2.73,Evening,Clear,Wednesday
5795,2024-09-28,13:08,North Zone,New Customer,Mexican,113,3.5,14.83,9.62,55,8.16,3.6,4.9,14.83,0,0,0,1.43,0,0,Afternoon,Stormy,Saturday
5796,2024-09-16,23:56,South Zone,VIP Customer,Fast Food,197,4.2,46.98,5.52,20,4.01,,3.8,0,46.98,0,0,4.03,3.43,1.06,Night,Clear,Monday
5797,2024-09-08,21:48,South Zone,Regular Customer,Japanese,155,3.6,48.63,4.89,19,4.15,5,4.1,48.63,0,0,0,2.59,3.68,0.65,Night,Cloudy,Sunday
5798,2024-09-13,15:46,East Zone,Regular Customer,Indian,176,4,38.4,7.58,35,7.31,4.5,4.3,0,38.4,0,0,5.28,0,0,Afternoon,Clear,Friday
5799,2024-09-04,19:15,South Zone,Regular Customer,Thai,135,3.5,38.58,4.37,26,5.43,4.4,3.8,0,0,0,38.58,4.43,0,1.4,Evening,Clear,Wednesday
5800,2024-09-11,11:25,South Zone,New Customer,Chinese,124,5,22.21,9.26,68,10.96,2.9,3.6,22.21,0,0,0,2.26,0,0,Morning,Stormy,Wednesday
5801,2024-09-05,20:41,East Zone,New Customer,Italian,205,5,33.82,8.64,51,13.81,2.6,4.9,33.82,0,0,0,4.35,2.44,0,Evening,Clear,Thursday
5802,2024-09-17,8:00,South Zone,New Customer,Italian,108,3.5,29.02,1.76,11,2.12,4.4,4.2,29.02,0,0,0,3.06,0,0,Morning,Cloudy,Tuesday
5803,2024-09-20,11:46,West Zone,New Customer,Fast Food,201,4.7,11.62,2.12,8,1.34,4.6,4.4,0,0,11.62,0,0.19,0,0,Morning,Cloudy,Friday
5804,2024-09-17,23:21,North Zone,VIP Customer,Indian,205,3.1,69.82,1.93,18,2.79,4.5,4,0,69.82,0,0,4.38,0,,Night,Rainy,Tuesday
5805,2024-09-28,17:08,West Zone,VIP Customer,Italian,194,4,38.07,8,60,14.07,2.6,4.6,38.07,0,0,0,2.44,3.57,7.66,Evening,Cloudy,Saturday
5806,2024-09-28,9:33,South Zone,Regular Customer,Japanese,202,3.2,28.52,6.75,48,10.43,2.8,3.8,28.52,0,0,0,3.84,0,0,Morning,Clear,Saturday
5807,2024-09-27,21:32,South Zone,Regular Customer,Chinese,225,4.7,41.71,7,51,9.84,2.9,4.9,0,0,0,41.71,0.72,0,0,Night,Stormy,Friday
5808,2024-09-18,8:50,West Zone,New Customer,Thai,177,3.1,31.3,9.08,78,13.73,2.9,4.1,0,31.3,0,0,3.4,0,0,Morning,Stormy,Wednesday
5809,2024-09-22,19:28,North Zone,VIP Customer,Italian,230,5,69.18,4.05,21,4.64,4.6,3.7,0,0,69.18,0,7.85,4.32,3.18,Evening,Clear,Sunday
5810,2024-09-19,20:55,East Zone,VIP Customer,American,123,3.3,54.44,4.65,37,5.81,4.1,3.9,0,0,54.44,0,6.31,3.1,3.5,Evening,Rainy,Thursday
5811,2024-09-06,14:06,South Zone,New Customer,Mexican,137,5,23.23,6.69,79,14.43,3.2,4.1,0,0,0,23.23,0.41,2.26,0,Afternoon,Stormy,Friday
5812,2024-09-01,22:11,South Zone,Regular Customer,Fast Food,234,3.3,38.46,7.77,,9.23,,4.6,0,38.46,0,0,4.82,3.18,3.86,Night,Cloudy,Sunday
5813,2024-09-29,11:09,West Zone,Regular Customer,Italian,241,,35.67,5.53,35,5.7,4.1,4.4,0,35.67,0,0,1.84,3.29,0,Morning,Stormy,Sunday
5814,2024-09-18,23:51,West Zone,New Customer,Indian,149,3.8,34.47,7.38,36,11.38,3.6,4.4,0,0,34.47,0,4,0.94,0,Night,Cloudy,Wednesday
5815,2024-09-29,9:54,North Zone,New Customer,American,158,3.1,26.03,8.6,41,7.95,2.6,4.8,26.03,0,0,0,2.98,0,0,Morning,Clear,Sunday
5816,2024-09-03,10:42,South Zone,VIP Customer,Thai,107,4.2,45.64,2.8,17,1.31,4.9,4,45.64,0,0,0,3.1,3.94,3.55,Morning,Clear,Tuesday
5817,2024-09-15,21:40,South Zone,New Customer,Thai,157,3.1,8.45,8.05,26,7.68,4.4,4.8,0,0,8.45,0,0.92,0.35,0,Night,Cloudy,Sunday
5818,2024-09-05,19:01,North Zone,VIP Customer,American,222,3,79.01,9.76,27,8.7,4.4,4.5,0,0,0,79.01,3.11,1.57,4.72,Evening,Clear,Thursday
5819,2024-09-03,12:59,East Zone,Regular Customer,Indian,152,4.4,18.8,6.78,34,8.4,3.6,3.7,0,0,18.8,0,1.07,0,0,Afternoon,Stormy,Tuesday
5820,2024-09-14,15:52,East Zone,New Customer,American,227,3.6,11.27,3.72,28,3.66,4.1,4.6,0,0,11.27,0,0.29,0,0,Afternoon,Stormy,Saturday
5821,2024-09-28,20:18,North Zone,New Customer,Japanese,171,4.1,14.39,4.25,,3.47,4.9,4.9,0,0,14.39,0,1.6,0,3.7,Evening,Clear,Saturday
5822,2024-09-03,8:53,South Zone,VIP Customer,Chinese,226,4.1,59.55,6.29,26,4.29,4.2,4.2,0,59.55,0,0,6.53,1.39,3.39,Morning,Clear,Tuesday
5823,2024-09-28,15:56,North Zone,VIP Customer,Indian,240,4,26.6,5.75,28,3.82,,4.3,0,0,26.6,0,2.54,0,,Afternoon,Stormy,Saturday
5824,2024-09-16,9:25,West Zone,New Customer,Japanese,233,3.4,17.86,2.58,8,0.53,4.6,4,0,17.86,0,0,0.43,1.21,0.55,Morning,Clear,Monday
5825,2024-09-11,22:59,North Zone,VIP Customer,Mexican,204,3.7,53.76,7.11,53,11.67,3.1,4.2,0,53.76,0,0,4.79,0,0,Night,Clear,Wednesday
5826,2024-09-19,16:15,West Zone,VIP Customer,Mexican,240,4.4,31.98,9.48,220,13.82,2.8,4.8,31.98,0,0,0,2.08,2.29,3.5,Afternoon,Rainy,Thursday
5827,2024-09-10,12:19,East Zone,VIP Customer,Chinese,122,,49.85,8.1,35,8.41,3.9,4,0,0,49.85,0,1.34,2,0,Afternoon,Cloudy,Tuesday
5828,2024-09-13,23:12,South Zone,New Customer,American,171,4.2,34.02,2.76,17,1.42,4.5,4.3,0,0,0,34.02,4.37,0,2.24,Night,Clear,Friday
5829,2024-09-28,12:53,South Zone,Regular Customer,Fast Food,227,3.7,38.85,2.79,9,0.51,4.7,4.8,38.85,0,0,0,3.87,2.94,0,Afternoon,Cloudy,Saturday
5830,2024-09-24,18:43,West Zone,VIP Customer,Italian,108,3.5,40.38,9.22,39,8.36,3.7,4.3,40.38,0,0,0,2.79,0,0,Evening,Rainy,Tuesday
5831,2024-09-05,19:52,East Zone,New Customer,Fast Food,135,4.9,30.42,6.32,32,3.72,3.8,3.7,0,0,30.42,0,0.36,1,0,Evening,Stormy,Thursday
5832,2024-09-18,18:46,West Zone,New Customer,Thai,200,4.2,18.9,9.54,41,9.04,,3.7,0,18.9,0,0,2.44,0.2,0,Evening,Rainy,Wednesday
5833,2024-09-23,20:23,East Zone,New Customer,American,233,4.5,33.64,6.55,48,8.6,2.9,3.9,0,0,33.64,0,0.04,0,0,Evening,Stormy,Monday
5834,2024-09-20,11:56,North Zone,New Customer,American,224,3.2,13.38,7.67,36,12.58,3.9,4.1,0,13.38,0,0,0.18,0,,Morning,Clear,Friday
5835,2024-09-04,18:52,East Zone,New Customer,Chinese,156,3.2,24.72,4.76,25,3.61,,4.2,0,24.72,0,0,1.18,0,3.83,Evening,Cloudy,Wednesday
5836,2024-09-05,11:18,North Zone,New Customer,Thai,146,4.1,24.62,6.93,84,14.25,3.4,4.8,0,0,0,24.62,2.8,0,0,Morning,Stormy,Thursday
5837,2024-09-12,12:15,East Zone,Regular Customer,Indian,136,4.6,29.56,9.52,83,14.36,3.2,4.2,0,0,29.56,0,1.32,0,0,Afternoon,Stormy,Thursday
5838,2024-09-16,18:32,East Zone,VIP Customer,Mexican,239,3.6,78.05,7.61,,12.05,3.3,4,0,0,78.05,0,7.19,0,0,Evening,Stormy,Monday
5839,2024-09-03,21:21,North Zone,New Customer,Italian,111,3.1,29.64,4.19,33,5.9,3.7,4.5,29.64,0,0,0,3.67,0.34,0,Night,Rainy,Tuesday
5840,2024-09-11,18:04,South Zone,New Customer,Thai,188,3.2,22.09,7.99,48,9.68,3,4.8,0,0,0,22.09,1.74,0,0,Evening,Clear,Wednesday
5841,2024-09-19,23:09,West Zone,VIP Customer,Fast Food,209,3.7,64.56,4.74,33,4.74,4,4.6,0,0,0,64.56,1.62,0,3.25,Night,Stormy,Thursday
5842,2024-09-03,14:51,South Zone,VIP Customer,Chinese,135,3.6,31.95,9.58,45,9.3,2.6,4.1,0,31.95,0,0,0.04,0,0,Afternoon,Clear,Tuesday
5843,2024-09-08,21:16,West Zone,New Customer,Fast Food,242,4.3,8.65,2.44,14,2.89,4.2,3.8,0,0,0,8.65,0.45,0,0,Night,Cloudy,Sunday
5844,2024-09-12,16:30,South Zone,Regular Customer,Indian,247,3.8,19.99,3.13,18,1.81,4.7,3.9,19.99,0,0,0,0.31,0,3.01,Afternoon,Cloudy,Thursday
5845,2024-09-04,23:11,North Zone,Regular Customer,Fast Food,151,3.7,47.4,9.88,55,10,,4.4,0,0,0,47.4,4.03,3.51,0,Night,Rainy,Wednesday
5846,2024-09-29,13:06,West Zone,Regular Customer,Chinese,178,4.6,23.28,2.81,20,2.92,4.9,4.3,0,23.28,0,0,1.12,0.62,0,Afternoon,Rainy,Sunday
5847,2024-09-24,22:47,West Zone,New Customer,Indian,201,4.2,33.43,7.41,40,8.78,,3.8,0,0,33.43,0,2.24,2.88,0,Night,Rainy,Tuesday
5848,2024-09-15,8:11,South Zone,Regular Customer,Chinese,142,4.4,23.63,8.14,53,13.57,2.8,4.6,23.63,0,0,0,2.9,0,0,Morning,Cloudy,Sunday
5849,2024-09-18,15:08,South Zone,New Customer,Chinese,135,4.8,27.69,6.69,46,11.03,2.9,4.3,0,0,27.69,0,2.52,2.45,0,Afternoon,Stormy,Wednesday
5850,2024-09-17,22:22,South Zone,VIP Customer,Thai,232,3.4,38.02,9.74,43,8.26,2.9,4,0,0,38.02,0,5.26,3.1,0,Night,Rainy,Tuesday
5851,2024-09-28,18:07,West Zone,New Customer,Thai,142,4.5,8.62,2.65,23,2.66,4.7,3.6,0,8.62,0,0,0.26,0,2.29,Evening,Clear,Saturday
5852,2024-09-02,14:58,North Zone,VIP Customer,Japanese,221,,62.77,8.63,33,7.75,3.7,3.7,62.77,0,0,0,1.95,0,0,Afternoon,Rainy,Monday
5853,2024-09-22,22:26,West Zone,VIP Customer,Indian,114,3.2,31.38,3.81,28,6.05,4.2,4.2,31.38,0,0,0,3.4,2.9,3.76,Night,Clear,Sunday
5854,2024-09-07,14:02,East Zone,VIP Customer,Fast Food,211,,36.46,1.86,17,0.69,4.8,3.7,0,0,0,36.46,4.18,0,0,Afternoon,Cloudy,Saturday
5855,2024-09-10,8:50,West Zone,VIP Customer,Indian,187,3.4,79.01,2.07,20,2.68,4.8,5,79.01,0,0,0,4.15,0,6.75,Morning,Cloudy,Tuesday
5856,2024-09-26,8:51,South Zone,VIP Customer,Thai,133,,67.7,4.86,16,3.82,4.4,4,0,0,0,67.7,3.72,0,1.24,Morning,Clear,Thursday
5857,2024-09-01,16:04,South Zone,New Customer,Indian,224,3.1,11.32,8.18,55,9.41,3.4,3.6,11.32,0,0,0,1.22,0.49,0,Afternoon,Stormy,Sunday
5858,2024-09-28,8:26,South Zone,New Customer,Indian,173,,16.62,7.06,68,14.32,2.8,4.6,16.62,0,0,0,0.71,0,0,Morning,Cloudy,Saturday
5859,2024-09-04,8:39,East Zone,Regular Customer,American,245,4.4,29.81,8.68,46,11.91,4,4.1,0,0,0,29.81,1.9,0,0,Morning,Cloudy,Wednesday
5860,2024-09-16,11:08,East Zone,Regular Customer,Japanese,101,3.4,34.42,9.29,,11.65,3.7,4.6,34.42,0,0,0,2.13,0,0,Morning,Clear,Monday
5861,2024-09-15,20:17,North Zone,Regular Customer,Indian,209,4.2,33.09,8.85,42,12.28,,3.7,33.09,0,0,0,1.7,0,0,Evening,Clear,Sunday
5862,2024-09-03,14:32,North Zone,Regular Customer,American,127,,31.17,3.74,17,3.82,4.5,3.9,0,31.17,0,0,1.4,0.55,0.59,Afternoon,Clear,Tuesday
5863,2024-09-19,21:11,East Zone,VIP Customer,Thai,215,3.4,57.79,7.22,48,7.69,3.5,4.8,0,0,0,57.79,1.74,0,6.94,Night,Stormy,Thursday
5864,2024-09-30,22:59,East Zone,Regular Customer,Japanese,212,3,27.36,1.98,15,1.43,4.1,3.9,0,27.36,0,0,1.7,0,2.69,Night,Clear,Monday
5865,2024-09-01,10:50,North Zone,New Customer,American,225,4.1,32.68,3,10,1.04,,3.6,0,0,0,32.68,3.5,2.8,1.44,Morning,Clear,Sunday
5866,2024-09-01,18:15,North Zone,Regular Customer,Indian,111,4.6,43.27,5.99,28,4.82,4,4.2,0,0,43.27,0,1.45,0,2.04,Evening,Clear,Sunday
5867,2024-09-04,21:24,East Zone,New Customer,Japanese,198,3.5,13.84,3.65,,4.66,4.3,4.6,13.84,0,0,0,0.91,0,2.3,Night,Rainy,Wednesday
5868,2024-09-19,17:37,North Zone,VIP Customer,American,104,3.4,34.08,6.46,27,6.75,3.6,4.2,34.08,0,0,0,4.62,0.36,0,Evening,Cloudy,Thursday
5869,2024-09-14,9:53,South Zone,VIP Customer,Italian,167,4,37.94,9.13,46,10.42,4,4.4,37.94,0,0,0,5.13,0.32,0.58,Morning,Clear,Saturday
5870,2024-09-27,17:59,North Zone,New Customer,Japanese,167,4,12.34,3.39,220,2.24,4.9,4.4,0,0,12.34,0,0.82,0,0.54,Evening,Rainy,Friday
5871,2024-09-06,9:51,North Zone,Regular Customer,Italian,208,,31.56,3.19,17,1.86,4.3,4.1,0,0,0,31.56,3.62,2.95,,Morning,Cloudy,Friday
5872,2024-09-27,16:50,South Zone,VIP Customer,Japanese,244,4.3,64.94,6.33,45,6.19,2.6,3.6,0,64.94,0,0,3.45,1.68,0,Afternoon,Stormy,Friday
5873,2024-09-26,10:50,West Zone,New Customer,Thai,210,4.1,32.29,7.12,53,9.81,3,4.1,32.29,0,0,0,0.52,1.88,0,Morning,Stormy,Thursday
5874,2024-09-28,20:11,East Zone,VIP Customer,Italian,208,3.5,46.11,4.29,26,4.11,,3.7,0,0,46.11,0,3.07,0,0,Evening,Stormy,Saturday
5875,2024-09-13,12:10,East Zone,VIP Customer,Fast Food,205,4.1,25.02,9.86,76,14.53,3.3,4.3,0,0,25.02,0,2.3,0.34,0,Afternoon,Rainy,Friday
5876,2024-09-09,20:30,South Zone,VIP Customer,American,248,4.2,26.21,6.81,49,12.58,3.6,4.6,26.21,0,0,0,1.41,1.57,6.89,Evening,Stormy,Monday
5877,2024-09-27,14:45,West Zone,New Customer,Fast Food,155,3.6,32.15,6.44,27,5.46,4,4.1,0,0,0,32.15,3.76,2.93,0,Afternoon,Stormy,Friday
5878,2024-09-09,17:31,South Zone,Regular Customer,Chinese,125,3.8,37.76,8.94,47,13.16,3.8,4.2,0,0,0,37.76,4.19,3.52,0,Evening,Cloudy,Monday
5879,2024-09-03,12:44,East Zone,VIP Customer,Italian,240,3.8,50.39,6.84,38,8.49,4.3,3.7,50.39,0,0,0,1.71,0,0,Afternoon,Stormy,Tuesday
5880,2024-09-13,20:16,West Zone,VIP Customer,Fast Food,249,3.7,42.14,8.49,,7.85,3.4,5,0,0,0,42.14,5.08,0,2.74,Evening,Stormy,Friday
5881,2024-09-05,13:03,West Zone,Regular Customer,Fast Food,198,4.7,18.97,7.98,33,7.38,4,4.7,18.97,0,0,0,2.3,0,,Afternoon,Cloudy,Thursday
5882,2024-09-14,12:06,East Zone,Regular Customer,Thai,115,3.6,15.27,2.81,11,0.86,5,3.9,0,0,0,15.27,0.11,1.52,1.46,Afternoon,Stormy,Saturday
5883,2024-09-29,21:27,West Zone,Regular Customer,Italian,184,4,20.66,9.76,42,12.39,3.2,4.3,0,0,0,20.66,0.09,0,0,Night,Cloudy,Sunday
5884,2024-09-10,18:14,South Zone,VIP Customer,Italian,209,4.7,72.14,5.9,,5.86,3.7,4.1,0,72.14,0,0,7.58,0,0,Evening,Rainy,Tuesday
5885,2024-09-13,18:38,East Zone,New Customer,Italian,103,3.9,31.1,1.8,18,2.22,4.9,4.5,0,0,0,31.1,2.21,0,2.65,Evening,Rainy,Friday
5886,2024-09-13,8:06,North Zone,New Customer,Mexican,126,4.3,32.59,9.35,45,12.85,4,3.5,32.59,0,0,0,4.42,0,0,Morning,Cloudy,Friday
5887,2024-09-19,20:30,West Zone,VIP Customer,Indian,151,4.9,56.78,7.75,71,13.3,2.9,3.7,56.78,0,0,0,6.12,4.84,0,Evening,Rainy,Thursday
5888,2024-09-21,21:04,South Zone,VIP Customer,Chinese,143,3.9,54.08,5.78,22,3.82,4.7,4.6,54.08,0,0,0,7.03,0,4.77,Night,Rainy,Saturday
5889,2024-09-12,13:23,East Zone,VIP Customer,Indian,180,3.7,61.95,7.31,36,10.57,4.3,4.9,0,61.95,0,0,0.44,2.66,3.83,Afternoon,Clear,Thursday
5890,2024-09-12,17:41,West Zone,Regular Customer,Indian,151,4.5,19.9,6.3,22,3.31,4.6,4.6,19.9,0,0,0,2.92,1.24,0.8,Evening,Clear,Thursday
5891,2024-09-15,20:48,South Zone,New Customer,Mexican,143,4.6,8.83,8.44,53,13.08,3.8,4,0,0,0,8.83,0.02,0,0,Evening,Rainy,Sunday
5892,2024-09-26,10:38,West Zone,New Customer,Italian,166,4,8.9,9.27,42,9.33,2.7,4.4,0,0,8.9,0,0.31,0.78,0,Morning,Rainy,Thursday
5893,2024-09-01,9:54,North Zone,VIP Customer,Chinese,202,3.6,52.78,6.73,43,7.96,2.9,4.5,0,0,0,52.78,2.85,0,2.32,Morning,Stormy,Sunday
5894,2024-09-18,14:52,East Zone,VIP Customer,Chinese,222,3.6,63.75,6.55,220,8.51,,3.7,0,63.75,0,0,5.13,3.27,0,Afternoon,Stormy,Wednesday
5895,2024-09-09,20:51,West Zone,VIP Customer,Indian,116,4.4,51.47,9.43,35,10.69,3.8,3.8,0,0,51.47,0,6.26,5.08,0,Evening,Cloudy,Monday
5896,2024-09-18,20:45,East Zone,New Customer,Mexican,134,3.3,23.99,1.97,17,2.86,4.1,4.5,0,23.99,0,0,1.98,0,1.05,Evening,Rainy,Wednesday
5897,2024-09-29,14:11,North Zone,VIP Customer,Fast Food,143,3,27.46,1.87,10,2.2,4.7,4.1,0,27.46,0,0,1.79,0,2.28,Afternoon,Clear,Sunday
5898,2024-09-21,23:45,West Zone,New Customer,Italian,241,4.8,13.11,3.78,20,6.06,,4,13.11,0,0,0,0.48,0.77,3.25,Night,Cloudy,Saturday
5899,2024-09-09,21:50,South Zone,New Customer,Thai,180,3.9,30.47,6.62,33,11.96,4.3,4.9,0,0,0,30.47,0.02,0.85,0,Night,Cloudy,Monday
5900,2024-09-24,20:28,North Zone,Regular Customer,Italian,112,4.8,49.04,7.98,,10.19,3.1,4.1,0,0,0,49.04,6.38,3.45,0,Evening,Stormy,Tuesday
5901,2024-09-29,15:18,North Zone,Regular Customer,Thai,126,4.5,42.03,8.33,27,7.31,3.9,4.3,0,0,0,42.03,1.85,0,0,Afternoon,Cloudy,Sunday
5902,2024-09-18,20:10,West Zone,VIP Customer,American,104,5,55.69,8.72,,8.04,3.5,4.2,0,55.69,0,0,5.13,0,,Evening,Stormy,Wednesday
5903,2024-09-12,21:11,East Zone,Regular Customer,Chinese,246,3.9,15.82,6.94,,9.12,3.6,5,0,0,0,15.82,1.08,0.83,0,Night,Stormy,Thursday
5904,2024-09-18,13:24,North Zone,Regular Customer,Chinese,242,3.6,47.71,9.24,51,14.14,3.9,4.2,47.71,0,0,0,3.27,3.2,0,Afternoon,Cloudy,Wednesday
5905,2024-09-05,23:18,West Zone,VIP Customer,Indian,120,3.5,40.42,8.57,58,9.32,2.7,4.4,40.42,0,0,0,2.9,0,0,Night,Rainy,Thursday
5906,2024-09-03,22:03,East Zone,VIP Customer,Thai,169,3.6,70.28,4.38,21,5.53,4.8,3.7,0,70.28,0,0,8.91,0,1.79,Night,Clear,Tuesday
5907,2024-09-27,8:45,North Zone,VIP Customer,Italian,117,3.3,75.89,7.94,80,13.53,3.7,3.9,0,0,0,75.89,9.84,3.82,0,Morning,Rainy,Friday
5908,2024-09-30,18:56,East Zone,New Customer,Italian,123,3.1,12.34,4.86,23,4.3,4.9,4.3,0,0,0,12.34,1.72,0.01,0,Evening,Rainy,Monday
5909,2024-09-26,19:35,North Zone,New Customer,Chinese,248,3.2,24.48,9.6,43,12.74,2.8,3.6,0,0,24.48,0,3.23,0.56,0,Evening,Clear,Thursday
5910,2024-09-27,22:03,South Zone,New Customer,Italian,109,3.5,29.86,8.88,30,9.11,4.2,5,0,0,0,29.86,0.39,0,2.47,Night,Clear,Friday
5911,2024-09-11,17:14,South Zone,VIP Customer,American,206,3.8,43.95,7.48,49,9.13,3.6,4.9,0,43.95,0,0,5.23,0,2.85,Evening,Stormy,Wednesday
5912,2024-09-16,14:51,East Zone,VIP Customer,Chinese,155,3.8,39.18,2.2,17,1.16,4.7,3.6,39.18,0,0,0,5.24,0,3.27,Afternoon,Clear,Monday
5913,2024-09-12,22:16,South Zone,Regular Customer,Indian,208,3.4,45.17,8.02,94,14.7,3.3,5,45.17,0,0,0,6.75,4.21,0,Night,Stormy,Thursday
